CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.359.742/0001-08;2017-03-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;64867;2017-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64867
00.359.742/0001-08;2017-06-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;67197;2017-07-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67197
00.359.742/0001-08;2017-06-30;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;87319;2019-09-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87319
00.359.742/0001-08;2017-09-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;69068;2017-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69068
00.359.742/0001-08;2017-09-30;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;87320;2019-09-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87320
00.383.281/0001-09;2017-03-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;65378;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65378
00.383.281/0001-09;2017-03-31;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;65878;2017-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65878
00.383.281/0001-09;2017-06-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;67908;2017-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67908
00.383.281/0001-09;2017-09-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;69693;2017-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69693
00.514.998/0001-42;2017-03-31;1;ELETRON S.A.;016209;ITR;65606;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65606
00.514.998/0001-42;2017-06-30;1;ELETRON S.A.;016209;ITR;67740;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67740
00.514.998/0001-42;2017-09-30;1;ELETRON S.A.;016209;ITR;69805;2017-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69805
00.545.378/0001-70;2017-03-31;1;SERRA AZUL WATER PARK SA;014966;ITR;65738;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65738
00.545.378/0001-70;2017-06-30;1;SERRA AZUL WATER PARK SA;014966;ITR;68243;2017-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68243
00.545.378/0001-70;2017-06-30;2;SERRA AZUL WATER PARK SA;014966;ITR;68277;2017-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68277
00.545.378/0001-70;2017-09-30;1;SERRA AZUL WATER PARK SA;014966;ITR;70002;2017-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70002
00.592.603/0001-20;2017-03-31;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;68995;2017-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68995
00.592.603/0001-20;2017-06-30;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;68996;2017-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68996
00.592.603/0001-20;2017-09-30;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;69763;2017-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69763
00.622.416/0001-41;2017-03-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;64929;2017-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64929
00.622.416/0001-41;2017-06-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;68656;2017-09-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68656
00.622.416/0001-41;2017-09-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;70089;2017-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70089
00.644.907/0001-93;2017-03-31;1;INVESTCO S.A.;018589;ITR;64575;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64575
00.644.907/0001-93;2017-06-30;1;INVESTCO S.A.;018589;ITR;67339;2017-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67339
00.644.907/0001-93;2017-09-30;1;INVESTCO S.A.;018589;ITR;69379;2017-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69379
00.743.065/0001-27;2017-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;65229;2017-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65229
00.743.065/0001-27;2017-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;67724;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67724
00.743.065/0001-27;2017-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;69949;2017-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69949
00.776.574/0001-56;2017-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;65282;2017-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65282
00.776.574/0001-56;2017-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;67799;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67799
00.776.574/0001-56;2017-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;69412;2017-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69412
00.776.574/0001-56;2017-09-30;2;B2W - COMPANHIA DIGITAL;020990;ITR;69420;2017-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69420
00.861.626/0001-92;2017-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;65257;2017-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65257
00.861.626/0001-92;2017-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;68060;2017-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68060
00.861.626/0001-92;2017-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;69292;2017-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69292
00.864.214/0001-06;2017-03-31;1;ENERGISA S.A.;015253;ITR;65172;2017-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65172
00.864.214/0001-06;2017-03-31;2;ENERGISA S.A.;015253;ITR;67237;2017-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67237
00.864.214/0001-06;2017-06-30;1;ENERGISA S.A.;015253;ITR;67673;2017-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67673
00.864.214/0001-06;2017-06-30;2;ENERGISA S.A.;015253;ITR;68332;2017-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68332
00.864.214/0001-06;2017-09-30;1;ENERGISA S.A.;015253;ITR;70056;2017-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70056
00.866.577/0001-80;2017-03-31;1;SAUIPE SA;015261;ITR;65096;2017-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65096
00.866.577/0001-80;2017-06-30;1;SAUIPE SA;015261;ITR;67517;2017-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67517
00.866.577/0001-80;2017-09-30;1;SAUIPE SA;015261;ITR;69488;2017-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69488
00.897.864/0001-58;2017-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;65419;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65419
00.897.864/0001-58;2017-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;67903;2017-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67903
00.897.864/0001-58;2017-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;69612;2017-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69612
00.924.429/0001-75;2017-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;65664;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65664
00.924.429/0001-75;2017-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;67895;2017-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67895
00.924.429/0001-75;2017-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;69714;2017-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69714
00.938.574/0001-05;2017-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;64663;2017-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64663
00.938.574/0001-05;2017-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;67448;2017-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67448
00.938.574/0001-05;2017-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;69575;2017-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69575
00.979.969/0001-56;2017-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;65204;2017-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65204
00.979.969/0001-56;2017-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;67975;2017-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67975
00.979.969/0001-56;2017-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;69799;2017-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69799
01.027.058/0001-91;2017-03-31;1;CIELO S.A.;021733;ITR;64578;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64578
01.027.058/0001-91;2017-06-30;1;CIELO S.A.;021733;ITR;67461;2017-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67461
01.027.058/0001-91;2017-09-30;1;CIELO S.A.;021733;ITR;69355;2017-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69355
01.083.200/0001-18;2017-03-31;1;NEOENERGIA S.A.;015539;ITR;65430;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65430
01.083.200/0001-18;2017-03-31;2;NEOENERGIA S.A.;015539;ITR;67820;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67820
01.083.200/0001-18;2017-06-30;1;NEOENERGIA S.A.;015539;ITR;67821;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67821
01.083.200/0001-18;2017-06-30;2;NEOENERGIA S.A.;015539;ITR;69437;2017-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69437
01.083.200/0001-18;2017-06-30;3;NEOENERGIA S.A.;015539;ITR;69444;2017-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69444
01.083.200/0001-18;2017-09-30;1;NEOENERGIA S.A.;015539;ITR;69435;2017-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69435
01.083.200/0001-18;2017-09-30;2;NEOENERGIA S.A.;015539;ITR;69540;2017-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69540
01.083.200/0001-18;2017-09-30;3;NEOENERGIA S.A.;015539;ITR;70266;2017-11-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70266
01.104.937/0001-70;2017-03-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;65421;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65421
01.104.937/0001-70;2017-06-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;67756;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67756
01.104.937/0001-70;2017-09-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;69827;2017-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69827
01.258.943/0001-81;2017-03-31;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;65433;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65433
01.258.943/0001-81;2017-06-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;67570;2017-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67570
01.258.943/0001-81;2017-09-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;69733;2017-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69733
01.258.944/0001-26;2017-03-31;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;65654;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65654
01.258.944/0001-26;2017-06-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;67796;2017-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67796
01.258.944/0001-26;2017-09-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;69873;2017-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69873
01.258.945/0001-70;2017-03-31;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;65428;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65428
01.258.945/0001-70;2017-06-30;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;67569;2017-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67569
01.258.945/0001-70;2017-09-30;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;69732;2017-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69732
01.319.044/0001-41;2017-03-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;65665;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65665
01.319.044/0001-41;2017-06-30;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;67963;2017-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67963
