CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.192.769/0001-59;2013-09-30;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;32540;2013-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32540
00.272.185/0001-93;2013-03-31;1;CIMS S.A.;014818;ITR;27668;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27668
00.272.185/0001-93;2013-06-30;1;CIMS S.A.;014818;ITR;30680;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30680
00.272.185/0001-93;2013-09-30;1;CIMS S.A.;014818;ITR;33019;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=33019
00.336.701/0001-04;2013-03-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;27702;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27702
00.336.701/0001-04;2013-06-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;30818;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30818
00.336.701/0001-04;2013-06-30;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;31103;2013-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=31103
00.336.701/0001-04;2013-09-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;33270;2013-11-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=33270
00.354.053/0001-00;2013-03-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;27346;2013-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27346
00.354.053/0001-00;2013-06-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;30623;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30623
00.354.053/0001-00;2013-09-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;32920;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32920
00.359.742/0001-08;2013-03-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;27492;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27492
00.359.742/0001-08;2013-06-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;30831;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30831
00.359.742/0001-08;2013-09-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;32704;2013-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32704
00.383.281/0001-09;2013-03-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;27118;2013-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27118
00.383.281/0001-09;2013-06-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;30588;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30588
00.383.281/0001-09;2013-09-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;32834;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32834
00.514.998/0001-42;2013-03-31;1;ELETRON S.A.;016209;ITR;27230;2013-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27230
00.514.998/0001-42;2013-06-30;1;ELETRON S.A.;016209;ITR;30344;2013-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30344
00.514.998/0001-42;2013-09-30;1;ELETRON S.A.;016209;ITR;32591;2013-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32591
00.545.378/0001-70;2013-03-31;1;SERRA AZUL WATER PARK SA;014966;ITR;27401;2013-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27401
00.545.378/0001-70;2013-06-30;1;SERRA AZUL WATER PARK SA;014966;ITR;30668;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30668
00.545.378/0001-70;2013-09-30;1;SERRA AZUL WATER PARK SA;014966;ITR;34248;2014-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=34248
00.622.416/0001-41;2013-03-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;27766;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27766
00.622.416/0001-41;2013-03-31;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;29411;2013-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=29411
00.622.416/0001-41;2013-06-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;30833;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30833
00.622.416/0001-41;2013-09-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;32628;2013-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32628
00.622.416/0001-41;2013-09-30;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;32859;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32859
00.644.907/0001-93;2013-03-31;1;INVESTCO S.A.;018589;ITR;26908;2013-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26908
00.644.907/0001-93;2013-06-30;1;INVESTCO S.A.;018589;ITR;30002;2013-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30002
00.644.907/0001-93;2013-09-30;1;INVESTCO S.A.;018589;ITR;32164;2013-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32164
00.649.881/0001-76;2013-03-31;1;GTD PARTICIPACOES SA;014915;ITR;27589;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27589
00.649.881/0001-76;2013-06-30;1;GTD PARTICIPACOES SA;014915;ITR;30823;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30823
00.649.881/0001-76;2013-09-30;1;GTD PARTICIPACOES SA;014915;ITR;32742;2013-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32742
00.743.065/0001-27;2013-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;27613;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27613
00.743.065/0001-27;2013-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;30766;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30766
00.743.065/0001-27;2013-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;32882;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32882
00.776.574/0001-56;2013-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;27036;2013-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27036
00.776.574/0001-56;2013-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;30815;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30815
00.776.574/0001-56;2013-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;32805;2013-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32805
00.776.574/0001-56;2013-09-30;2;B2W - COMPANHIA DIGITAL;020990;ITR;33602;2013-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=33602
00.861.626/0001-92;2013-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;27402;2013-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27402
00.861.626/0001-92;2013-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;30456;2013-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30456
00.861.626/0001-92;2013-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;32089;2013-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32089
00.864.214/0001-06;2013-03-31;1;ENERGISA S.A.;015253;ITR;27740;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27740
00.864.214/0001-06;2013-03-31;2;ENERGISA S.A.;015253;ITR;27945;2013-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27945
00.864.214/0001-06;2013-06-30;1;ENERGISA S.A.;015253;ITR;30363;2013-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30363
00.864.214/0001-06;2013-09-30;1;ENERGISA S.A.;015253;ITR;32490;2013-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32490
00.866.577/0001-80;2013-03-31;1;SAUIPE SA;015261;ITR;26948;2013-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26948
00.866.577/0001-80;2013-03-31;2;SAUIPE SA;015261;ITR;27004;2013-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27004
00.866.577/0001-80;2013-06-30;1;SAUIPE SA;015261;ITR;30114;2013-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30114
00.866.577/0001-80;2013-06-30;2;SAUIPE SA;015261;ITR;31304;2013-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=31304
00.866.577/0001-80;2013-09-30;1;SAUIPE SA;015261;ITR;32517;2013-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32517
00.897.864/0001-58;2013-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;27348;2013-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27348
00.897.864/0001-58;2013-03-31;2;SANTA CATARINA PART INVEST SA;015199;ITR;28140;2013-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=28140
00.897.864/0001-58;2013-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;30298;2013-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30298
00.897.864/0001-58;2013-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;32722;2013-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32722
00.924.429/0001-75;2013-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;26282;2013-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26282
00.924.429/0001-75;2013-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;30228;2013-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30228
00.924.429/0001-75;2013-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;32338;2013-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32338
00.924.432/0001-99;2013-03-31;1;HOPI HARI SA;015377;ITR;43010;2014-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43010
00.924.432/0001-99;2013-06-30;1;HOPI HARI SA;015377;ITR;43011;2014-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43011
00.924.432/0001-99;2013-09-30;1;HOPI HARI SA;015377;ITR;43012;2014-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43012
00.938.574/0001-05;2013-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;27136;2013-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27136
00.938.574/0001-05;2013-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;30338;2013-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30338
00.938.574/0001-05;2013-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;32228;2013-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32228
00.979.969/0001-56;2013-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;27250;2013-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27250
00.979.969/0001-56;2013-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;30117;2013-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30117
00.979.969/0001-56;2013-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;32635;2013-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32635
00.994.533/0001-36;2013-03-31;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;27243;2013-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27243
00.994.533/0001-36;2013-06-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;30676;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30676
00.994.533/0001-36;2013-09-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;32926;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32926
01.027.058/0001-91;2013-03-31;1;CIELO S.A.;021733;ITR;26515;2013-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26515
01.027.058/0001-91;2013-06-30;1;CIELO S.A.;021733;ITR;30239;2013-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30239
01.027.058/0001-91;2013-09-30;1;CIELO S.A.;021733;ITR;32290;2013-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32290
01.083.200/0001-18;2013-03-31;1;NEOENERGIA S.A.;015539;ITR;28115;2013-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=28115
01.083.200/0001-18;2013-06-30;1;NEOENERGIA S.A.;015539;ITR;31133;2013-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=31133
01.083.200/0001-18;2013-09-30;1;NEOENERGIA S.A.;015539;ITR;32479;2013-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32479
01.104.937/0001-70;2013-03-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;27708;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27708
01.104.937/0001-70;2013-06-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;30720;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30720
01.104.937/0001-70;2013-09-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;33074;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=33074
01.258.943/0001-81;2013-03-31;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;27269;2013-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27269
01.258.943/0001-81;2013-06-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;30802;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30802
01.258.943/0001-81;2013-09-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;32625;2013-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=32625
01.258.944/0001-26;2013-03-31;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;27820;2013-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27820
01.258.944/0001-26;2013-06-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;30847;2013-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=30847
01.258.944/0001-26;2013-09-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;33024;2013-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=33024
