CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.649.881/0001-76;2014-06-30;2;GTD PARTICIPACOES SA;014915;ITR;40900;2014-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40900
00.649.881/0001-76;2014-06-30;3;GTD PARTICIPACOES SA;014915;ITR;40903;2014-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40903
00.649.881/0001-76;2014-09-30;1;GTD PARTICIPACOES SA;014915;ITR;42629;2014-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42629
00.743.065/0001-27;2014-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;37550;2014-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37550
00.743.065/0001-27;2014-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;40774;2014-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40774
00.743.065/0001-27;2014-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;42875;2014-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42875
00.776.574/0001-56;2014-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;37047;2014-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37047
00.776.574/0001-56;2014-03-31;2;B2W - COMPANHIA DIGITAL;020990;ITR;37178;2014-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37178
00.776.574/0001-56;2014-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;40497;2014-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40497
00.776.574/0001-56;2014-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;42302;2014-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42302
00.776.574/0001-56;2014-09-30;2;B2W - COMPANHIA DIGITAL;020990;ITR;42707;2014-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42707
00.776.574/0001-56;2014-09-30;3;B2W - COMPANHIA DIGITAL;020990;ITR;43089;2014-12-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43089
00.861.626/0001-92;2014-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;37301;2014-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37301
00.861.626/0001-92;2014-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;40306;2014-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40306
00.861.626/0001-92;2014-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;41836;2014-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=41836
00.864.214/0001-06;2014-03-31;1;ENERGISA S.A.;015253;ITR;37868;2014-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37868
00.864.214/0001-06;2014-03-31;2;ENERGISA S.A.;015253;ITR;37959;2014-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37959
00.864.214/0001-06;2014-06-30;1;ENERGISA S.A.;015253;ITR;40793;2014-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40793
00.864.214/0001-06;2014-06-30;2;ENERGISA S.A.;015253;ITR;40833;2014-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40833
00.864.214/0001-06;2014-06-30;3;ENERGISA S.A.;015253;ITR;41044;2014-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=41044
00.864.214/0001-06;2014-06-30;4;ENERGISA S.A.;015253;ITR;41345;2014-09-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=41345
00.864.214/0001-06;2014-09-30;1;ENERGISA S.A.;015253;ITR;42716;2014-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42716
00.864.214/0001-06;2014-09-30;2;ENERGISA S.A.;015253;ITR;43662;2015-01-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43662
00.866.577/0001-80;2014-03-31;1;SAUIPE SA;015261;ITR;37488;2014-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37488
00.866.577/0001-80;2014-03-31;2;SAUIPE SA;015261;ITR;37645;2014-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37645
00.866.577/0001-80;2014-06-30;1;SAUIPE SA;015261;ITR;40267;2014-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40267
00.866.577/0001-80;2014-09-30;1;SAUIPE SA;015261;ITR;42135;2014-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42135
00.897.864/0001-58;2014-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;37670;2014-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37670
00.897.864/0001-58;2014-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;40710;2014-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40710
00.897.864/0001-58;2014-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;42339;2014-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42339
00.924.429/0001-75;2014-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;37660;2014-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37660
00.924.429/0001-75;2014-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;40660;2014-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40660
00.924.429/0001-75;2014-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;42202;2014-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42202
00.924.429/0001-75;2014-09-30;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;42802;2014-11-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42802
00.924.432/0001-99;2014-03-31;1;HOPI HARI SA;015377;ITR;47477;2015-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=47477
00.924.432/0001-99;2014-06-30;1;HOPI HARI SA;015377;ITR;47650;2015-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=47650
00.924.432/0001-99;2014-09-30;1;HOPI HARI SA;015377;ITR;47651;2015-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=47651
00.938.574/0001-05;2014-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;37126;2014-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37126
00.938.574/0001-05;2014-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;40709;2014-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40709
00.938.574/0001-05;2014-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;43709;2015-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43709
00.938.574/0001-05;2014-09-30;2;CONC RIO-TERESOPOLIS S.A.;019208;ITR;43729;2015-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43729
00.938.574/0001-05;2014-09-30;3;CONC RIO-TERESOPOLIS S.A.;019208;ITR;43886;2015-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43886
00.979.969/0001-56;2014-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;37226;2014-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37226
00.979.969/0001-56;2014-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;39925;2014-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=39925
00.979.969/0001-56;2014-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;41946;2014-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=41946
00.994.533/0001-36;2014-03-31;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;37732;2014-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37732
00.994.533/0001-36;2014-06-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;40387;2014-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40387
00.994.533/0001-36;2014-09-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;42444;2014-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42444
01.027.058/0001-91;2014-03-31;1;CIELO S.A.;021733;ITR;36784;2014-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=36784
01.027.058/0001-91;2014-06-30;1;CIELO S.A.;021733;ITR;39965;2014-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=39965
01.027.058/0001-91;2014-09-30;1;CIELO S.A.;021733;ITR;41837;2014-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=41837
01.083.200/0001-18;2014-03-31;1;NEOENERGIA S.A.;015539;ITR;37936;2014-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=37936
01.083.200/0001-18;2014-06-30;1;NEOENERGIA S.A.;015539;ITR;40744;2014-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=40744
01.083.200/0001-18;2014-09-30;1;NEOENERGIA S.A.;015539;ITR;42305;2014-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=42305
