CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.070.698/0001-11;2016-03-31;1;CIA ENERGETICA DE BRASILIA;014451;ITR;56559;2016-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56559
00.070.698/0001-11;2016-06-30;1;CIA ENERGETICA DE BRASILIA;014451;ITR;59190;2016-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59190
00.070.698/0001-11;2016-09-30;1;CIA ENERGETICA DE BRASILIA;014451;ITR;61044;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61044
00.115.890/0001-87;2016-03-31;1;SHOPPING CENTER TACARUNA SA;015733;ITR;56563;2016-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56563
00.115.890/0001-87;2016-06-30;1;SHOPPING CENTER TACARUNA SA;015733;ITR;58957;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58957
00.115.890/0001-87;2016-09-30;1;SHOPPING CENTER TACARUNA SA;015733;ITR;60975;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60975
00.192.769/0001-59;2016-03-31;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;56609;2016-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56609
00.192.769/0001-59;2016-06-30;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;59172;2016-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59172
00.192.769/0001-59;2016-09-30;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;60941;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60941
00.272.185/0001-93;2016-03-31;1;CIMS S.A.;014818;ITR;56359;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56359
00.272.185/0001-93;2016-06-30;1;CIMS S.A.;014818;ITR;58990;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58990
00.272.185/0001-93;2016-09-30;1;CIMS S.A.;014818;ITR;60515;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60515
00.336.701/0001-04;2016-03-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;56272;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56272
00.336.701/0001-04;2016-06-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;59131;2016-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59131
00.336.701/0001-04;2016-09-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;60942;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60942
00.354.053/0001-00;2016-03-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;56285;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56285
00.354.053/0001-00;2016-06-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;58948;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58948
00.354.053/0001-00;2016-09-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;60792;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60792
00.354.053/0001-00;2016-09-30;2;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;61249;2016-11-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61249
00.359.742/0001-08;2016-03-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;56081;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56081
00.359.742/0001-08;2016-06-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;58459;2016-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58459
00.359.742/0001-08;2016-09-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;60150;2016-10-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60150
00.383.281/0001-09;2016-03-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;56364;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56364
00.383.281/0001-09;2016-06-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;58939;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58939
00.383.281/0001-09;2016-09-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;61010;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61010
00.514.998/0001-42;2016-03-31;1;ELETRON S.A.;016209;ITR;56180;2016-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56180
00.514.998/0001-42;2016-06-30;1;ELETRON S.A.;016209;ITR;58589;2016-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58589
00.514.998/0001-42;2016-09-30;1;ELETRON S.A.;016209;ITR;60487;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60487
00.545.378/0001-70;2016-03-31;1;SERRA AZUL WATER PARK SA;014966;ITR;56564;2016-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56564
00.545.378/0001-70;2016-03-31;2;SERRA AZUL WATER PARK SA;014966;ITR;56677;2016-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56677
00.545.378/0001-70;2016-06-30;1;SERRA AZUL WATER PARK SA;014966;ITR;59168;2016-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59168
00.545.378/0001-70;2016-09-30;1;SERRA AZUL WATER PARK SA;014966;ITR;60998;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60998
00.622.416/0001-41;2016-03-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;57540;2016-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=57540
00.622.416/0001-41;2016-06-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;58814;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58814
00.622.416/0001-41;2016-09-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;60638;2016-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60638
00.644.907/0001-93;2016-03-31;1;INVESTCO S.A.;018589;ITR;55449;2016-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55449
00.644.907/0001-93;2016-06-30;1;INVESTCO S.A.;018589;ITR;58252;2016-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58252
00.644.907/0001-93;2016-09-30;1;INVESTCO S.A.;018589;ITR;60275;2016-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60275
00.743.065/0001-27;2016-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;56120;2016-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56120
00.743.065/0001-27;2016-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;58813;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58813
00.743.065/0001-27;2016-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;60872;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60872
00.776.574/0001-56;2016-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;55649;2016-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55649
00.776.574/0001-56;2016-03-31;2;B2W - COMPANHIA DIGITAL;020990;ITR;55666;2016-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55666
00.776.574/0001-56;2016-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;58859;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58859
00.776.574/0001-56;2016-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;60686;2016-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60686
00.776.574/0001-56;2016-09-30;2;B2W - COMPANHIA DIGITAL;020990;ITR;61112;2016-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61112
00.861.626/0001-92;2016-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;55963;2016-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55963
00.861.626/0001-92;2016-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;58838;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58838
00.861.626/0001-92;2016-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;60342;2016-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60342
00.864.214/0001-06;2016-03-31;1;ENERGISA S.A.;015253;ITR;56415;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56415
00.864.214/0001-06;2016-03-31;2;ENERGISA S.A.;015253;ITR;57983;2016-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=57983
00.864.214/0001-06;2016-06-30;1;ENERGISA S.A.;015253;ITR;59112;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59112
00.864.214/0001-06;2016-09-30;1;ENERGISA S.A.;015253;ITR;60905;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60905
00.866.577/0001-80;2016-03-31;1;SAUIPE SA;015261;ITR;55920;2016-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55920
00.866.577/0001-80;2016-06-30;1;SAUIPE SA;015261;ITR;58475;2016-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58475
00.866.577/0001-80;2016-09-30;1;SAUIPE SA;015261;ITR;60374;2016-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60374
00.897.864/0001-58;2016-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;56402;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56402
00.897.864/0001-58;2016-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;58580;2016-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58580
00.897.864/0001-58;2016-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;60501;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60501
00.924.429/0001-75;2016-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;56052;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56052
00.924.429/0001-75;2016-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;58702;2016-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58702
00.924.429/0001-75;2016-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;60933;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60933
00.938.574/0001-05;2016-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;55590;2016-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55590
00.938.574/0001-05;2016-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;58954;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58954
00.938.574/0001-05;2016-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;60445;2016-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60445
00.979.969/0001-56;2016-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;55788;2016-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55788
00.979.969/0001-56;2016-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;58343;2016-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58343
00.979.969/0001-56;2016-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;61083;2016-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61083
01.027.058/0001-91;2016-03-31;1;CIELO S.A.;021733;ITR;55451;2016-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55451
01.027.058/0001-91;2016-06-30;1;CIELO S.A.;021733;ITR;58387;2016-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58387
01.027.058/0001-91;2016-09-30;1;CIELO S.A.;021733;ITR;60472;2016-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60472
01.083.200/0001-18;2016-03-31;1;NEOENERGIA S.A.;015539;ITR;56254;2016-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56254
01.083.200/0001-18;2016-06-30;1;NEOENERGIA S.A.;015539;ITR;58822;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58822
01.083.200/0001-18;2016-09-30;1;NEOENERGIA S.A.;015539;ITR;60900;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60900
01.104.937/0001-70;2016-03-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;56054;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56054
01.104.937/0001-70;2016-06-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;59191;2016-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59191
01.104.937/0001-70;2016-09-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;60576;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60576
01.258.943/0001-81;2016-03-31;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;56072;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56072
01.258.943/0001-81;2016-06-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;58695;2016-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58695
01.258.943/0001-81;2016-09-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;60546;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60546
01.258.944/0001-26;2016-03-31;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;56244;2016-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56244
01.258.944/0001-26;2016-06-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;59071;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59071
01.258.944/0001-26;2016-09-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;60874;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60874
01.258.945/0001-70;2016-03-31;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;56071;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56071
01.258.945/0001-70;2016-06-30;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;58689;2016-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58689
01.258.945/0001-70;2016-09-30;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;60544;2016-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60544
01.319.044/0001-41;2016-03-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;56320;2016-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56320
01.319.044/0001-41;2016-06-30;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;58942;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58942
01.319.044/0001-41;2016-09-30;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;ITR;60976;2016-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60976
01.417.222/0001-77;2016-03-31;1;MRS LOGISTICA S.A.;017949;ITR;56037;2016-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=56037
01.417.222/0001-77;2016-06-30;1;MRS LOGISTICA S.A.;017949;ITR;59086;2016-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59086
01.417.222/0001-77;2016-09-30;1;MRS LOGISTICA S.A.;017949;ITR;60841;2016-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60841
01.545.826/0001-07;2016-03-31;1;GAFISA S.A.;016101;ITR;55652;2016-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55652
01.545.826/0001-07;2016-06-30;1;GAFISA S.A.;016101;ITR;58852;2016-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58852
01.545.826/0001-07;2016-09-30;1;GAFISA S.A.;016101;ITR;60464;2016-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60464
01.548.981/0001-79;2016-03-31;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;55657;2016-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55657
01.548.981/0001-79;2016-03-31;2;INVESTIMENTOS BEMGE S.A.;006041;ITR;55746;2016-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=55746
01.548.981/0001-79;2016-06-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;58501;2016-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=58501
01.548.981/0001-79;2016-09-30;1;INVESTIMENTOS BEMGE S.A.;006041;ITR;60391;2016-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=60391
