CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.192.769/0001-59;2012-12-31;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;25734;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25734
00.249.786/0001-85;2012-03-31;1;FORPART S.A.;014796;ITR;17369;2012-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17369
00.249.786/0001-85;2012-06-30;1;FORPART S.A.;014796;ITR;19955;2012-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19955
00.249.786/0001-85;2012-09-30;1;FORPART S.A.;014796;ITR;21918;2012-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21918
00.272.185/0001-93;2012-03-31;1;CIMS S.A.;014818;ITR;17746;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17746
00.272.185/0001-93;2012-06-30;1;CIMS S.A.;014818;ITR;20516;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20516
00.272.185/0001-93;2012-09-30;1;CIMS S.A.;014818;ITR;22770;2012-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22770
00.336.701/0001-04;2012-03-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;17745;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17745
00.336.701/0001-04;2012-03-31;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;19921;2012-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19921
00.336.701/0001-04;2012-03-31;3;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;19926;2012-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19926
00.336.701/0001-04;2012-06-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;20601;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20601
00.336.701/0001-04;2012-09-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;22449;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22449
00.354.053/0001-00;2012-03-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;17594;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17594
00.354.053/0001-00;2012-06-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;20455;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20455
00.354.053/0001-00;2012-09-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;22414;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22414
00.359.742/0001-08;2012-03-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;17676;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17676
00.359.742/0001-08;2012-06-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;20491;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20491
00.359.742/0001-08;2012-09-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;22683;2012-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22683
00.383.281/0001-09;2012-03-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;17464;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17464
00.383.281/0001-09;2012-03-31;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;17493;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17493
00.383.281/0001-09;2012-06-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;20393;2012-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20393
00.383.281/0001-09;2012-09-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;22675;2012-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22675
00.514.998/0001-42;2012-03-31;1;ELETRON S.A.;016209;ITR;17372;2012-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17372
00.514.998/0001-42;2012-06-30;1;ELETRON S.A.;016209;ITR;19950;2012-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19950
00.514.998/0001-42;2012-09-30;1;ELETRON S.A.;016209;ITR;21834;2012-10-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21834
00.545.378/0001-70;2012-03-31;1;SERRA AZUL WATER PARK SA;014966;ITR;17741;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17741
00.545.378/0001-70;2012-06-30;1;SERRA AZUL WATER PARK SA;014966;ITR;20638;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20638
00.545.378/0001-70;2012-09-30;1;SERRA AZUL WATER PARK SA;014966;ITR;22807;2012-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22807
00.545.378/0001-70;2012-09-30;2;SERRA AZUL WATER PARK SA;014966;ITR;23824;2013-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=23824
00.622.416/0001-41;2012-03-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;17877;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17877
00.622.416/0001-41;2012-03-31;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;17925;2012-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17925
00.622.416/0001-41;2012-06-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;20644;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20644
00.622.416/0001-41;2012-06-30;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;20751;2012-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20751
00.622.416/0001-41;2012-09-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;22033;2012-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22033
00.622.416/0001-41;2012-09-30;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;23567;2013-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=23567
00.644.907/0001-93;2012-03-31;1;INVESTCO S.A.;018589;ITR;17107;2012-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17107
00.644.907/0001-93;2012-06-30;1;INVESTCO S.A.;018589;ITR;19874;2012-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19874
00.644.907/0001-93;2012-09-30;1;INVESTCO S.A.;018589;ITR;22029;2012-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22029
00.649.881/0001-76;2012-03-31;1;GTD PARTICIPACOES SA;014915;ITR;17483;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17483
00.649.881/0001-76;2012-06-30;1;GTD PARTICIPACOES SA;014915;ITR;20487;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20487
00.649.881/0001-76;2012-09-30;1;GTD PARTICIPACOES SA;014915;ITR;22431;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22431
00.743.065/0001-27;2012-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;17778;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17778
00.743.065/0001-27;2012-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;20718;2012-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20718
00.743.065/0001-27;2012-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;22470;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22470
00.776.574/0001-56;2012-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;17022;2012-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17022
00.776.574/0001-56;2012-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;20702;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20702
00.776.574/0001-56;2012-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;22496;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22496
00.861.626/0001-92;2012-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;17799;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17799
00.861.626/0001-92;2012-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;20468;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20468
00.861.626/0001-92;2012-06-30;2;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;21448;2012-09-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21448
00.861.626/0001-92;2012-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;22404;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22404
00.864.214/0001-06;2012-03-31;1;ENERGISA S.A.;015253;ITR;16851;2012-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=16851
00.864.214/0001-06;2012-03-31;2;ENERGISA S.A.;015253;ITR;19533;2012-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19533
00.864.214/0001-06;2012-06-30;1;ENERGISA S.A.;015253;ITR;20383;2012-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20383
00.864.214/0001-06;2012-06-30;2;ENERGISA S.A.;015253;ITR;20448;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20448
00.864.214/0001-06;2012-06-30;3;ENERGISA S.A.;015253;ITR;20463;2012-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20463
00.864.214/0001-06;2012-09-30;1;ENERGISA S.A.;015253;ITR;22226;2012-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22226
00.866.577/0001-80;2012-03-31;1;SAUIPE SA;015261;ITR;17475;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17475
00.866.577/0001-80;2012-06-30;1;SAUIPE SA;015261;ITR;20288;2012-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20288
00.866.577/0001-80;2012-09-30;1;SAUIPE SA;015261;ITR;22326;2012-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22326
00.897.864/0001-58;2012-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;17521;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17521
00.897.864/0001-58;2012-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;20294;2012-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20294
00.897.864/0001-58;2012-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;22434;2012-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22434
00.924.429/0001-75;2012-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;16416;2012-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=16416
00.924.429/0001-75;2012-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;19844;2012-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19844
00.924.429/0001-75;2012-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;21849;2012-10-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21849
00.924.429/0001-75;2012-09-30;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;21879;2012-10-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21879
00.924.432/0001-99;2012-03-31;1;HOPI HARI SA;015377;ITR;19452;2012-06-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19452
00.924.432/0001-99;2012-06-30;1;HOPI HARI SA;015377;ITR;22002;2012-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22002
00.924.432/0001-99;2012-09-30;1;HOPI HARI SA;015377;ITR;22854;2012-11-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22854
00.938.574/0001-05;2012-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;17194;2012-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17194
00.938.574/0001-05;2012-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;20010;2012-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20010
00.938.574/0001-05;2012-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;21981;2012-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21981
00.979.969/0001-56;2012-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;17468;2012-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17468
00.979.969/0001-56;2012-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;19758;2012-07-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19758
00.979.969/0001-56;2012-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;21642;2012-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=21642
00.994.533/0001-36;2012-03-31;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;17863;2012-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=17863
00.994.533/0001-36;2012-03-31;2;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;19729;2012-07-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=19729
00.994.533/0001-36;2012-03-31;3;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;20318;2012-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20318
00.994.533/0001-36;2012-06-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;20775;2012-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=20775
00.994.533/0001-36;2012-09-30;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;ITR;22320;2012-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=22320
01.027.058/0001-91;2012-03-31;1;CIELO S.A.;021733;ITR;16447;2012-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=16447
