CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.070.698/0001-11;2018-03-31;1;CIA ENERGETICA DE BRASILIA;014451;ITR;74739;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74739
00.070.698/0001-11;2018-06-30;1;CIA ENERGETICA DE BRASILIA;014451;ITR;77289;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77289
00.070.698/0001-11;2018-06-30;2;CIA ENERGETICA DE BRASILIA;014451;ITR;77457;2018-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77457
00.070.698/0001-11;2018-09-30;1;CIA ENERGETICA DE BRASILIA;014451;ITR;79380;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79380
00.115.890/0001-87;2018-03-31;1;SHOPPING CENTER TACARUNA SA;015733;ITR;74589;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74589
00.115.890/0001-87;2018-06-30;1;SHOPPING CENTER TACARUNA SA;015733;ITR;77195;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77195
00.115.890/0001-87;2018-09-30;1;SHOPPING CENTER TACARUNA SA;015733;ITR;79261;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79261
00.192.769/0001-59;2018-03-31;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;74608;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74608
00.192.769/0001-59;2018-03-31;2;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;74702;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74702
00.192.769/0001-59;2018-06-30;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;77060;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77060
00.192.769/0001-59;2018-09-30;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;ITR;79105;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79105
00.272.185/0001-93;2018-03-31;1;CIMS S.A.;014818;ITR;74666;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74666
00.272.185/0001-93;2018-06-30;1;CIMS S.A.;014818;ITR;77165;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77165
00.272.185/0001-93;2018-06-30;2;CIMS S.A.;014818;ITR;77451;2018-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77451
00.272.185/0001-93;2018-09-30;1;CIMS S.A.;014818;ITR;79094;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79094
00.336.701/0001-04;2018-03-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;74535;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74535
00.336.701/0001-04;2018-06-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;76982;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76982
00.336.701/0001-04;2018-09-30;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;ITR;79257;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79257
00.354.053/0001-00;2018-03-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;74599;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74599
00.354.053/0001-00;2018-06-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;76916;2018-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76916
00.354.053/0001-00;2018-09-30;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;ITR;79067;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79067
00.359.742/0001-08;2018-03-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;73412;2018-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73412
00.359.742/0001-08;2018-03-31;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;73543;2018-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73543
00.359.742/0001-08;2018-03-31;3;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;82441;2019-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82441
00.359.742/0001-08;2018-06-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;76466;2018-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76466
00.359.742/0001-08;2018-06-30;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;82442;2019-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82442
00.359.742/0001-08;2018-09-30;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;79023;2018-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79023
00.359.742/0001-08;2018-09-30;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;ITR;82445;2019-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82445
00.383.281/0001-09;2018-03-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;74371;2018-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74371
00.383.281/0001-09;2018-03-31;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;74929;2018-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74929
00.383.281/0001-09;2018-06-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;77011;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77011
00.383.281/0001-09;2018-09-30;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;ITR;79243;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79243
00.416.968/0001-01;2018-03-31;1;BANCO INTER S.A.;024406;ITR;74509;2018-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74509
00.416.968/0001-01;2018-03-31;2;BANCO INTER S.A.;024406;ITR;74574;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74574
00.416.968/0001-01;2018-06-30;1;BANCO INTER S.A.;024406;ITR;76598;2018-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76598
00.416.968/0001-01;2018-09-30;1;BANCO INTER S.A.;024406;ITR;78565;2018-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78565
00.514.998/0001-42;2018-03-31;1;ELETRON S.A.;016209;ITR;74752;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74752
00.514.998/0001-42;2018-06-30;1;ELETRON S.A.;016209;ITR;77361;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77361
00.514.998/0001-42;2018-09-30;1;ELETRON S.A.;016209;ITR;79501;2018-11-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79501
00.545.378/0001-70;2018-03-31;1;SERRA AZUL WATER PARK SA;014966;ITR;74637;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74637
00.545.378/0001-70;2018-06-30;1;SERRA AZUL WATER PARK SA;014966;ITR;77409;2018-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77409
00.545.378/0001-70;2018-09-30;1;SERRA AZUL WATER PARK SA;014966;ITR;79279;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79279
00.592.603/0001-20;2018-03-31;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;74098;2018-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74098
00.592.603/0001-20;2018-06-30;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;77431;2018-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77431
00.592.603/0001-20;2018-09-30;1;MAGNESITA MINERAÇÃO S.A.;024244;ITR;78613;2018-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78613
00.622.416/0001-41;2018-03-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;74331;2018-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74331
00.622.416/0001-41;2018-03-31;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;74452;2018-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74452
00.622.416/0001-41;2018-06-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;77035;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77035
00.622.416/0001-41;2018-09-30;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;ITR;78938;2018-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78938
00.644.907/0001-93;2018-03-31;1;INVESTCO S.A.;018589;ITR;74059;2018-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74059
00.644.907/0001-93;2018-06-30;1;INVESTCO S.A.;018589;ITR;76488;2018-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76488
00.644.907/0001-93;2018-09-30;1;INVESTCO S.A.;018589;ITR;78562;2018-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78562
00.743.065/0001-27;2018-03-31;1;LITEL PARTICIPACOES S.A.;015091;ITR;74647;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74647
00.743.065/0001-27;2018-06-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;77411;2018-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77411
00.743.065/0001-27;2018-09-30;1;LITEL PARTICIPACOES S.A.;015091;ITR;79131;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79131
00.776.574/0001-56;2018-03-31;1;B2W - COMPANHIA DIGITAL;020990;ITR;74248;2018-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74248
00.776.574/0001-56;2018-06-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;76884;2018-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76884
00.776.574/0001-56;2018-09-30;1;B2W - COMPANHIA DIGITAL;020990;ITR;78557;2018-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78557
00.861.626/0001-92;2018-03-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;74237;2018-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74237
00.861.626/0001-92;2018-06-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;77270;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77270
00.861.626/0001-92;2018-09-30;1;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;78300;2018-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78300
00.861.626/0001-92;2018-09-30;2;CONC RODOVIA PRES. DUTRA S.A.;019577;ITR;78581;2018-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78581
00.864.214/0001-06;2018-03-31;1;ENERGISA S.A.;015253;ITR;74191;2018-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74191
00.864.214/0001-06;2018-06-30;1;ENERGISA S.A.;015253;ITR;76822;2018-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76822
00.864.214/0001-06;2018-09-30;1;ENERGISA S.A.;015253;ITR;78871;2018-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78871
00.897.864/0001-58;2018-03-31;1;SANTA CATARINA PART INVEST SA;015199;ITR;74657;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74657
00.897.864/0001-58;2018-06-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;77037;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77037
00.897.864/0001-58;2018-09-30;1;SANTA CATARINA PART INVEST SA;015199;ITR;79052;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79052
00.924.429/0001-75;2018-03-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;74767;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74767
00.924.429/0001-75;2018-06-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;76953;2018-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76953
00.924.429/0001-75;2018-09-30;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;ITR;79362;2018-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79362
00.938.574/0001-05;2018-03-31;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;73825;2018-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73825
00.938.574/0001-05;2018-06-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;76695;2018-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76695
00.938.574/0001-05;2018-09-30;1;CONC RIO-TERESOPOLIS S.A.;019208;ITR;78789;2018-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78789
00.979.969/0001-56;2018-03-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;73922;2018-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73922
00.979.969/0001-56;2018-06-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;77013;2018-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77013
00.979.969/0001-56;2018-09-30;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;ITR;78962;2018-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78962
01.027.058/0001-91;2018-03-31;1;CIELO S.A.;021733;ITR;73647;2018-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73647
01.027.058/0001-91;2018-06-30;1;CIELO S.A.;021733;ITR;76559;2018-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76559
01.027.058/0001-91;2018-09-30;1;CIELO S.A.;021733;ITR;78427;2018-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78427
01.083.200/0001-18;2018-03-31;1;NEOENERGIA S.A.;015539;ITR;73452;2018-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73452
01.083.200/0001-18;2018-06-30;1;NEOENERGIA S.A.;015539;ITR;76441;2018-07-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76441
01.083.200/0001-18;2018-06-30;2;NEOENERGIA S.A.;015539;ITR;76597;2018-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76597
01.083.200/0001-18;2018-09-30;1;NEOENERGIA S.A.;015539;ITR;78227;2018-10-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78227
01.104.937/0001-70;2018-03-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;74705;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74705
01.104.937/0001-70;2018-06-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;77334;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77334
01.104.937/0001-70;2018-09-30;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;ITR;79025;2018-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79025
01.107.327/0001-20;2018-03-31;1;BBM LOGÍSTICA S.A.;024660;ITR;78986;2018-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78986
01.107.327/0001-20;2018-06-30;1;BBM LOGÍSTICA S.A.;024660;ITR;78987;2018-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78987
01.107.327/0001-20;2018-09-30;1;BBM LOGÍSTICA S.A.;024660;ITR;80213;2019-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80213
01.258.943/0001-81;2018-03-31;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;74783;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74783
01.258.943/0001-81;2018-03-31;2;ITAITINGA PARTICIPACOES S.A.;015865;ITR;74881;2018-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74881
01.258.943/0001-81;2018-06-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;77278;2018-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77278
01.258.943/0001-81;2018-09-30;1;ITAITINGA PARTICIPACOES S.A.;015865;ITR;78844;2018-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78844
01.258.944/0001-26;2018-03-31;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;74497;2018-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74497
01.258.944/0001-26;2018-06-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;76932;2018-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76932
01.258.944/0001-26;2018-09-30;1;FERROVIA SUL-ATLANTICO S.A.;015709;ITR;79101;2018-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79101
01.258.945/0001-70;2018-03-31;1;GRUCAI PARTICIPACOES S.A.;015695;ITR;74780;2018-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74780
01.258.945/0001-70;2018-03-31;2;GRUCAI PARTICIPACOES S.A.;015695;ITR;74879;2018-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=74879
